session,task,run,subj,name,trial.type,iti,cue,probe,target.color,location,cue.cresp,target.cresp,cue.rt,cue.acc,cue.resp,target.rt,target.acc,target.resp,trialacc,time.cue.onset.abs,time.target.onset.abs,time.target.rt.abs,time.cue.rt.abs,time.scan.start,trial.num,acc,time.cue.onset,time.cue.rt,time.target.onset,time.target.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
bas,axc,1,123117,bas_axc_run1_123117,AX,1600,A,X,white,center,1,2,309,1,1,431,1,2,1,764417,769216,769647,764726,111012,68,1,653.405,653.714,658.204,658.635,28.421,260.017,491.614,231.622,463.218,694.815
bas,axc,1,123117,bas_axc_run1_123117,BY,4000,U,P,white,center,1,1,0,0,,549,1,1,0,771616,776432,776981,0,111012,69,0,660.604,-111.012,665.42,665.969,28.421,260.017,491.614,231.622,463.218,694.815
bas,axc,1,123117,bas_axc_run1_123117,Bng,4000,M,9,white,center,1,,672,1,1,0,1,,1,781231,786030,0,781903,111012,70,1,670.219,670.891,675.018,-111.012,28.421,260.017,491.614,231.622,463.218,694.815
bas,axc,1,123117,bas_axc_run1_123117,BY,1600,M,F,white,center,1,1,0,0,,545,1,1,0,790829,795629,796174,0,111012,71,0,679.817,-111.012,684.617,685.162,28.421,260.017,491.614,231.622,463.218,694.815
bas,axc,1,123117,bas_axc_run1_123117,Ang,2800,A,7,white,center,1,,441,1,1,0,1,,1,798028,802828,0,798469,111012,72,1,687.016,687.457,691.816,-111.012,28.421,260.017,491.614,231.622,463.218,694.815
bas,axc,2,123117,bas_axc_run2_123117,AX,4000,A,X,white,center,1,2,550,1,1,376,1,2,1,78069,82868,83244,78619,47460,1,1,30.609,31.159,35.408,35.784,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BX,1600,D,X,white,center,1,1,610,1,1,578,1,1,1,87667,92467,93045,88277,47460,2,1,40.207,40.817,45.007,45.585,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,1600,A,X,white,center,1,2,546,1,1,999,0,1,0,94866,99665,100664,95412,47460,3,0,47.406,47.952,52.205,53.204,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,2800,P,C,white,center,1,1,460,1,1,580,1,1,1,102065,106864,107444,102525,47460,4,1,54.605,55.065,59.404,59.984,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,4000,T,P,white,center,1,1,391,1,1,532,1,1,1,110464,115263,115795,110855,47460,5,1,63.004,63.395,67.803,68.335,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,4000,A,X,white,center,1,2,410,1,1,421,1,2,1,120062,124861,125282,120472,47460,6,1,72.602,73.012,77.401,77.822,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,2800,D,U,white,center,1,1,525,1,1,543,1,1,1,129661,134477,135020,130186,47460,7,1,82.201,82.726,87.017,87.56,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,2800,F,H,white,center,1,1,365,1,1,544,1,1,1,138076,142875,143419,138441,47460,8,1,90.616,90.981,95.415,95.959,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Bng,1600,N,2,white,center,1,,1457,1,1,0,1,,1,146475,151274,0,147932,47460,9,1,99.015,100.472,103.814,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,2800,H,C,white,center,1,1,455,1,1,685,1,1,1,153674,158473,159158,154129,47460,10,1,106.214,106.669,111.013,111.698,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AY,1600,A,F,white,center,1,1,356,1,1,1105,1,1,1,162072,166871,167976,162428,47460,11,1,114.612,114.968,119.411,120.516,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,4000,T,H,white,center,1,1,496,1,1,527,1,1,1,169271,174070,174597,169767,47460,12,1,121.811,122.307,126.61,127.137,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Bng,1600,C,3,white,center,1,,713,1,1,0,1,,1,178870,183669,0,179583,47460,13,1,131.41,132.123,136.209,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,1600,A,X,white,center,1,2,576,1,1,0,0,,0,186068,190868,0,186644,47460,14,0,138.608,139.184,143.408,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,2800,A,X,white,center,1,2,502,1,1,384,1,2,1,193267,198066,198450,193769,47460,15,1,145.807,146.309,150.606,150.99,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,4000,N,D,white,center,1,1,509,1,1,532,1,1,1,201666,206465,206997,202175,47460,16,1,154.206,154.715,159.005,159.537,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,2800,A,X,white,center,1,2,446,1,1,361,1,2,1,211264,216064,216425,211710,47460,17,1,163.804,164.25,168.604,168.965,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,4000,A,X,white,center,1,2,412,1,1,545,1,2,1,219663,224462,225007,220075,47460,18,1,172.203,172.615,177.002,177.547,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BX,4000,N,X,white,center,1,1,658,1,1,829,1,1,1,229262,234061,234890,229920,47460,19,1,181.802,182.46,186.601,187.43,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Ang,1600,A,6,white,center,1,,404,1,1,0,1,,1,238877,243676,0,239281,47460,20,1,191.417,191.821,196.216,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,2800,A,X,white,center,1,2,629,1,1,429,1,2,1,246076,250875,251304,246705,47460,21,1,198.616,199.245,203.415,203.844,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,1600,H,F,white,center,1,1,0,0,,0,0,,0,254474,259273,0,0,47460,22,0,207.014,-47.46,211.813,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AY,4000,A,M,white,center,1,1,289,1,1,588,1,1,1,261673,266472,267060,261962,47460,23,1,214.213,214.502,219.012,219.6,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Ang,2800,A,4,white,center,1,,327,1,1,492,0,1,0,271272,276071,276563,271599,47460,24,0,223.812,224.139,228.611,229.103,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Ang,4000,A,8,white,center,1,,418,1,1,0,1,,1,309665,314465,0,310083,47460,25,1,262.205,262.623,267.005,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,1600,U,F,white,center,1,1,437,1,1,836,1,1,1,319264,324063,324899,319701,47460,26,1,271.804,272.241,276.603,277.439,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,4000,D,C,white,center,1,1,281,1,1,612,1,1,1,326463,331262,331874,326744,47460,27,1,279.003,279.284,283.802,284.414,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,2800,F,D,white,center,1,1,0,0,,428,1,1,0,336061,340861,341289,0,47460,28,0,288.601,-47.46,293.401,293.829,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,4000,N,H,white,center,1,1,467,1,1,0,0,,0,344477,349276,0,344944,47460,29,0,297.017,297.484,301.816,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,1600,A,X,white,center,1,2,499,1,1,332,1,2,1,354075,358874,359206,354574,47460,30,1,306.615,307.114,311.414,311.746,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,2800,A,X,white,center,1,2,896,1,1,413,1,2,1,361274,366073,366486,362170,47460,31,1,313.814,314.71,318.613,319.026,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AY,1600,A,P,white,center,1,1,718,1,1,552,1,1,1,369673,374472,375024,370391,47460,32,1,322.213,322.931,327.012,327.564,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,2800,M,N,white,center,1,1,679,1,1,1047,1,1,1,376871,381671,382718,377550,47460,33,1,329.411,330.09,334.211,335.258,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,4000,A,X,white,center,1,2,391,1,1,356,1,2,1,385270,390069,390425,385661,47460,34,1,337.81,338.201,342.609,342.965,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,1600,U,T,white,center,1,1,517,1,1,679,1,1,1,394869,399668,400347,395386,47460,35,1,347.409,347.926,352.208,352.887,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BX,2800,H,X,white,center,1,1,405,1,1,696,1,1,1,402067,406867,407563,402472,47460,36,1,354.607,355.012,359.407,360.103,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,4000,C,N,white,center,1,1,0,0,,299,1,1,0,410466,415265,415564,0,47460,37,0,363.006,-47.46,367.805,368.104,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,2800,C,F,white,center,1,1,358,1,1,510,1,1,1,420065,424864,425374,420423,47460,38,1,372.605,372.963,377.404,377.914,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,4000,A,X,white,center,1,2,338,1,1,574,1,2,1,428463,433263,433837,428801,47460,39,1,381.003,381.341,385.803,386.377,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Bng,4000,N,4,white,center,1,,516,1,1,0,1,,1,438062,442861,0,438578,47460,40,1,390.602,391.118,395.401,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BX,2800,T,X,white,center,1,1,0,0,,531,0,2,0,447677,452476,453007,0,47460,41,0,400.217,-47.46,405.016,405.547,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,4000,A,X,white,center,1,2,387,1,1,416,1,2,1,456076,460875,461291,456463,47460,42,1,408.616,409.003,413.415,413.831,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,1600,A,X,white,center,1,2,379,1,1,387,1,2,1,465674,470473,470860,466053,47460,43,1,418.214,418.593,423.013,423.4,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Ang,2800,A,2,white,center,1,,400,1,1,0,1,,1,472873,477672,0,473273,47460,44,1,425.413,425.813,430.212,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Bng,2800,D,1,white,center,1,,547,1,1,0,1,,1,481272,486071,0,481819,47460,45,1,433.812,434.359,438.611,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,1600,A,X,white,center,1,2,0,0,,0,0,,0,489670,494469,0,0,47460,46,0,442.21,-47.46,447.009,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,1600,A,X,white,center,1,2,363,1,1,439,1,2,1,496869,501668,502107,497232,47460,47,1,449.409,449.772,454.208,454.647,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AY,1600,A,C,white,center,1,1,379,1,1,905,1,1,1,504068,508867,509772,504447,47460,48,1,456.608,456.987,461.407,462.312,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,1600,A,X,white,center,1,2,490,1,1,416,1,2,1,541262,546061,546477,541752,47460,49,1,493.802,494.292,498.601,499.017,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,2800,A,X,white,center,1,2,359,1,1,364,1,2,1,548461,553277,553641,548820,47460,50,1,501.001,501.36,505.817,506.181,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,1600,A,X,white,center,1,2,445,1,1,982,1,2,1,556876,561676,562658,557321,47460,51,1,509.416,509.861,514.216,515.198,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,4000,M,U,white,center,1,1,651,1,1,0,0,,0,564075,568874,0,564726,47460,52,0,516.615,517.266,521.414,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Ang,2800,A,6,white,center,1,,322,1,1,0,1,,1,573674,578473,0,573996,47460,53,1,526.214,526.536,531.013,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,1600,P,T,white,center,1,1,465,1,1,697,1,1,1,582072,586872,587569,582537,47460,54,1,534.612,535.077,539.412,540.109,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BX,1600,N,X,white,center,1,1,0,0,,535,0,2,0,589271,594070,594605,0,47460,55,0,541.811,-47.46,546.61,547.145,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,4000,A,X,white,center,1,2,400,1,1,1158,1,2,1,596470,601269,602427,596870,47460,56,1,549.01,549.41,553.809,554.967,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,2800,A,X,white,center,1,2,288,1,1,336,1,2,1,606068,610868,611204,606356,47460,57,1,558.608,558.896,563.408,563.744,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,4000,A,X,white,center,1,2,337,1,1,0,0,,0,614467,619266,0,614804,47460,58,0,567.007,567.344,571.806,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Bng,2800,F,3,white,center,1,,382,1,1,0,1,,1,624066,628865,0,624448,47460,59,1,576.606,576.988,581.405,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AY,4000,A,U,white,center,1,1,387,1,1,566,1,1,1,632464,637264,637830,632851,47460,60,1,585.004,585.391,589.804,590.37,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Ang,4000,A,4,white,center,1,,472,1,1,0,1,,1,642063,646862,0,642535,47460,61,1,594.603,595.075,599.402,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,1600,F,D,white,center,1,1,0,0,,0,0,,0,651661,656477,0,0,47460,62,0,604.201,-47.46,609.017,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AY,1600,A,F,white,center,1,1,299,1,1,419,1,1,1,658877,663676,664095,659176,47460,63,1,611.417,611.716,616.216,616.635,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,2800,D,C,white,center,1,1,874,1,1,571,1,1,1,666076,670875,671446,666950,47460,64,1,618.616,619.49,623.415,623.986,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,1600,M,U,white,center,1,1,0,0,,0,0,,0,674474,679274,0,0,47460,65,0,627.014,-47.46,631.814,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,2800,N,H,white,center,1,1,0,0,,568,1,1,0,681673,686472,687040,0,47460,66,0,634.213,-47.46,639.012,639.58,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,2800,A,X,white,center,1,2,404,1,1,437,1,2,1,690072,694871,695308,690476,47460,67,1,642.612,643.016,647.411,647.848,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,4000,N,D,white,center,1,1,545,1,1,653,1,1,1,698470,703270,703923,699015,47460,68,1,651.01,651.555,655.81,656.463,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,AX,4000,A,X,white,center,1,2,344,1,1,545,1,2,1,708069,712868,713413,708413,47460,69,1,660.609,660.953,665.408,665.953,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BY,4000,P,C,white,center,1,1,463,1,1,512,1,1,1,717667,722467,722979,718130,47460,70,1,670.207,670.67,675.007,675.519,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,Bng,1600,U,6,white,center,1,,441,1,1,0,1,,1,727266,732065,0,727707,47460,71,1,679.806,680.247,684.605,-47.46,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,2,123117,bas_axc_run2_123117,BX,2800,H,X,white,center,1,1,535,1,1,866,1,1,1,734465,739264,740130,735000,47460,72,1,687.005,687.54,691.804,692.67,28.409,260.006,491.602,231.61,463.224,694.82
bas,axc,1,130114,bas_axc_run1_130114,BX,2800,U,X,white,center,1,1,958,1,1,0,0,,0,133545,138344,0,134503,102916,1,0,30.629,31.587,35.428,-102.916,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AY,2800,A,H,white,center,1,1,959,1,1,1245,1,1,1,141944,146743,147988,142903,102916,2,1,39.028,39.987,43.827,45.072,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,2800,F,M,white,center,1,1,906,1,1,768,1,1,1,150342,155142,155910,151248,102916,3,1,47.426,48.332,52.226,52.994,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,1600,A,X,white,center,1,2,480,1,1,416,1,2,1,158741,163540,163956,159221,102916,4,1,55.825,56.305,60.624,61.04,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,2800,H,U,white,center,1,1,914,1,1,939,1,1,1,165940,170739,171678,166854,102916,5,1,63.024,63.938,67.823,68.762,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,1600,A,X,white,center,1,2,648,1,1,583,1,2,1,174339,179138,179721,174987,102916,6,1,71.423,72.071,76.222,76.805,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,4000,D,T,white,center,1,1,864,1,1,1026,1,1,1,181537,186337,187363,182401,102916,7,1,78.621,79.485,83.421,84.447,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,Bng,1600,T,6,white,center,1,,612,1,1,0,1,,1,191136,195935,0,191748,102916,8,1,88.22,88.832,93.019,-102.916,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,4000,P,H,white,center,1,1,778,1,1,0,0,,0,198335,203134,0,199113,102916,9,0,95.419,96.197,100.218,-102.916,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,4000,H,T,white,center,1,1,710,1,1,818,1,1,1,207933,212732,213550,208643,102916,10,1,105.017,105.727,109.816,110.634,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AY,1600,A,T,white,center,1,1,523,1,1,694,1,1,1,217532,222331,223025,218055,102916,11,1,114.616,115.139,119.415,120.109,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,4000,A,X,white,center,1,2,680,1,1,586,1,2,1,224731,229530,230116,225411,102916,12,1,121.815,122.495,126.614,127.2,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,4000,A,X,white,center,1,2,516,1,1,692,1,2,1,234346,239145,239837,234862,102916,13,1,131.43,131.946,136.229,136.921,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,1600,N,P,white,center,1,1,636,1,1,643,1,1,1,243944,248743,249386,244580,102916,14,1,141.028,141.664,145.827,146.47,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,Ang,2800,A,3,white,center,1,,454,1,1,670,0,1,0,251143,255942,256612,251597,102916,15,0,148.227,148.681,153.026,153.696,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,2800,A,X,white,center,1,2,374,1,1,375,1,2,1,259542,264341,264716,259916,102916,16,1,156.626,157,161.425,161.8,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,1600,C,M,white,center,1,1,460,1,1,408,1,1,1,267940,272740,273148,268400,102916,17,1,165.024,165.484,169.824,170.232,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,Ang,1600,A,5,white,center,1,,492,1,1,0,1,,1,275139,279939,0,275631,102916,18,1,172.223,172.715,177.023,-102.916,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BX,1600,C,X,white,center,1,1,508,1,1,685,1,1,1,282338,287137,287822,282846,102916,19,1,179.422,179.93,184.221,184.906,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,4000,T,M,white,center,1,1,922,1,1,590,1,1,1,289537,294336,294926,290459,102916,20,1,186.621,187.543,191.42,192.01,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,4000,A,X,white,center,1,2,544,1,1,334,1,2,1,299136,303935,304269,299680,102916,21,1,196.22,196.764,201.019,201.353,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,Bng,2800,U,5,white,center,1,,418,1,1,0,1,,1,308734,313533,0,309152,102916,22,1,205.818,206.236,210.617,-102.916,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,2800,A,X,white,center,1,2,407,1,1,354,1,2,1,317133,321932,322286,317540,102916,23,1,214.217,214.624,219.016,219.37,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,4000,A,X,white,center,1,2,447,1,1,375,1,2,1,325531,330331,330706,325978,102916,24,1,222.615,223.062,227.415,227.79,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,2800,M,F,white,center,1,1,690,1,1,506,1,1,1,365142,369941,370447,365832,102916,25,1,262.226,262.916,267.025,267.531,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,Ang,2800,A,7,white,center,1,,378,1,1,0,1,,1,373540,378340,0,373918,102916,26,1,270.624,271.002,275.424,-102.916,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,2800,C,D,white,center,1,1,379,1,1,496,1,1,1,381939,386738,387234,382318,102916,27,1,279.023,279.402,283.822,284.318,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,4000,P,M,white,center,1,1,672,1,1,426,1,1,1,390338,395137,395563,391010,102916,28,1,287.422,288.094,292.221,292.647,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,4000,A,X,white,center,1,2,477,1,1,371,1,2,1,399936,404735,405106,400413,102916,29,1,297.02,297.497,301.819,302.19,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,1600,F,C,white,center,1,1,474,1,1,512,1,1,1,409535,414334,414846,410009,102916,30,1,306.619,307.093,311.418,311.93,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,1600,A,X,white,center,1,2,376,1,1,359,1,2,1,416734,421533,421892,417110,102916,31,1,313.818,314.194,318.617,318.976,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,1600,D,N,white,center,1,1,391,1,1,531,1,1,1,423932,428732,429263,424323,102916,32,1,321.016,321.407,325.816,326.347,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BX,4000,F,X,white,center,1,1,370,1,1,767,1,1,1,431131,435931,436698,431501,102916,33,1,328.215,328.585,333.015,333.782,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,1600,A,X,white,center,1,2,478,1,1,299,1,2,1,440730,445546,445845,441208,102916,34,1,337.814,338.292,342.63,342.929,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,4000,A,X,white,center,1,2,451,1,1,420,1,2,1,447945,452745,453165,448396,102916,35,1,345.029,345.48,349.829,350.249,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,2800,T,N,white,center,1,1,686,1,1,543,1,1,1,457544,462343,462886,458230,102916,36,1,354.628,355.314,359.427,359.97,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,Bng,2800,H,8,white,center,1,,0,0,,0,1,,0,465942,470742,0,0,102916,37,0,363.026,-102.916,367.826,-102.916,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AY,1600,A,N,white,center,1,1,363,1,1,700,1,1,1,474341,479140,479840,474704,102916,38,1,371.425,371.788,376.224,376.924,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,BY,4000,N,U,white,center,1,1,430,1,1,579,1,1,1,481540,486339,486918,481970,102916,39,1,378.624,379.054,383.423,384.002,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,4000,A,X,white,center,1,2,379,1,1,374,1,2,1,491138,495938,496312,491517,102916,40,1,388.222,388.601,393.022,393.396,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,Ang,4000,A,9,white,center,1,,368,1,1,0,1,,1,500737,505536,0,501105,102916,41,1,397.821,398.189,402.62,-102.916,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,Bng,4000,H,5,white,center,1,,407,1,1,0,1,,1,510335,515135,0,510742,102916,42,1,407.419,407.826,412.219,-102.916,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,2800,A,X,white,center,1,2,469,1,1,374,1,2,1,519934,524733,525107,520403,102916,43,1,417.018,417.487,421.817,422.191,28.429,260.026,491.623,231.631,463.227,694.824
bas,axc,1,130114,bas_axc_run1_130114,AX,1600,A,X,white,center,1,2,1195,1,1,483,1,2,1,528333,533132,533615,529528,102916,44,1,425.417,426.612,430.216,430.699,28.429,260.026,491.623,231.631,463.227,694.824
