subj,parcel,term,beta
132017,LH_Vis_10,hihi,-0.0279527691152287
141422,LH_Vis_10,hihi,-0.0231332134294159
150423,LH_Vis_10,hihi,-0.000910523255782251
158136,LH_Vis_10,hihi,-0.0203998034726463
161832,LH_Vis_10,hihi,0.0085126474653387
165032,LH_Vis_10,hihi,0.165397132308314
173738,LH_Vis_10,hihi,0.0190488191473624
176845,LH_Vis_10,hihi,-0.0477485341097299
178950,LH_Vis_10,hihi,0.0115312462834517
182436,LH_Vis_10,hihi,-0.00734188390425028
203418,LH_Vis_10,hihi,0.0968538073281697
204319,LH_Vis_10,hihi,-0.105031997846443
233326,LH_Vis_10,hihi,-0.0366304210205827
