parcel,estimate,se,df,statistic,p.value,term,p.fdr,network
LH_Default_PFC_22,0.169605972211534,0.066645847343548,51.9996510926522,2.54488432470885,0.013938357621971,(Intercept),0.0428872542214493,Default
LH_Default_PFC_23,0.220924546106901,0.0711521175016434,51.9999483363939,3.10496094654946,0.00307784847787808,(Intercept),0.0139902203539913,Default
LH_Default_PFC_24,0.348405328606417,0.0628430048573601,51.9999491933101,5.54405903086941,1.00026037611999e-06,(Intercept),4.44560167164438e-05,Default
LH_Default_pCunPCC_1,0.0761464910594677,0.0539178782021598,51.9999997336407,1.41226794522522,0.163827981319543,(Intercept),0.275341145074862,Default
LH_Default_pCunPCC_2,0.137898435735846,0.0656459569102494,51.999735338282,2.10063867184356,0.0405394618527881,(Intercept),0.096186185361821,Default
LH_Default_pCunPCC_3,0.181009926572034,0.0553612427761665,51.9999717238236,3.2696145804364,0.00191365299451622,(Intercept),0.00933489265617669,Default
LH_Default_pCunPCC_4,-0.0268589820584279,0.0581428776940785,51.9999974680018,-0.461947931090506,0.64604557201128,(Intercept),0.751215781408466,Default
LH_Default_pCunPCC_5,0.217102730820023,0.0697739407919599,51.9999488383526,3.11151596650307,0.0030209352889028,(Intercept),0.0139902203539913,Default
LH_Default_pCunPCC_6,0.0761435648866309,0.0831171990923257,51.9999965869833,0.916098782419887,0.363844170590592,(Intercept),0.519777386557989,Default
LH_Default_pCunPCC_7,0.102256564938042,0.0595975022336955,51.9999971628686,1.71578608340112,0.0921544059381329,(Intercept),0.184552961398506,Default
LH_Default_pCunPCC_8,0.156400256070192,0.0642664049100199,51.999954019466,2.43362385509458,0.0184209087223889,(Intercept),0.0530098092730617,Default
LH_Default_pCunPCC_9,0.0364163765721884,0.0572697184905224,51.9999996959297,0.635874900942894,0.527646782682709,(Intercept),0.657503779043875,Default
LH_Default_pCunPCC_10,0.260378205863935,0.0677661747750283,51.9999478376182,3.84230343129658,0.000333257683209642,(Intercept),0.00251515232611051,Default
LH_Default_pCunPCC_11,0.146616817772489,0.078385440939051,51.9999989937709,1.87045982029356,0.0670529925599028,(Intercept),0.144979443372763,Default
RH_Vis_1,0.0890056947224039,0.0541948590768708,51.9997986158383,1.64232726569428,0.106556812790674,(Intercept),0.204916947674372,Vis
RH_Vis_2,0.0749922333378742,0.0569099146675291,51.9999996917561,1.31773582469738,0.193368308095036,(Intercept),0.316997226385304,Vis
RH_Vis_3,0.023075607129774,0.0567088692386235,51.9999972233325,0.40691354702692,0.685741599172957,(Intercept),0.78820873468156,Vis
RH_Vis_4,0.0171383881904481,0.063940229571712,51.9999491977965,0.268037639296034,0.789730763738827,(Intercept),0.867836004108601,Vis
RH_Vis_5,0.135622425946654,0.0592559260979084,51.9997941382267,2.28875717379837,0.0261865290448499,(Intercept),0.0680169585580517,Vis
RH_Vis_6,0.157819603601337,0.0633748536620819,51.9999511869091,2.49025590564421,0.0159982882845045,(Intercept),0.0481737425161905,Vis
RH_Vis_7,0.00295879543971475,0.0597689327552203,51.9999971384155,0.0495039028358145,0.960707386725693,(Intercept),0.97533744845248,Vis
RH_Vis_8,0.0187597398221544,0.0641373707279071,51.9996435531084,0.292493122328629,0.771073553960735,(Intercept),0.855493463871447,Vis
RH_Vis_9,0.176397452689284,0.0758180960546565,51.9999991498258,2.32658773918724,0.0239182481420871,(Intercept),0.0636416687651683,Vis
RH_Vis_10,0.018116449729112,0.0615277635602846,51.9996497233478,0.294443494786895,0.769591294052659,(Intercept),0.855493463871447,Vis
RH_Vis_11,-0.0231880664283654,0.0628904561875788,51.9996490760461,-0.368705648424683,0.713844090232634,(Intercept),0.811186466173448,Vis
RH_Vis_12,0.0233043089091609,0.0603825869621518,51.9999511957644,0.385944194868104,0.701112551282022,(Intercept),0.803567394019509,Vis
RH_Vis_13,-0.00675620468040958,0.0608453774210175,51.9999504872761,-0.111038914816162,0.912012970209708,(Intercept),0.955707415373849,Vis
RH_Vis_14,0.062802074009253,0.0491688936387413,51.999695106752,1.27727246560964,0.20717976725224,(Intercept),0.33281890321645,Vis
RH_Vis_15,0.0171818932755566,0.066874023870556,51.9999995168976,0.256929257147956,0.79824728737193,(Intercept),0.874791547804855,Vis
RH_Vis_16,0.0719020101357651,0.081702035175527,51.9999987148346,0.880051641079592,0.38288052186188,(Intercept),0.533631389354536,Vis
RH_Vis_17,0.0568474283593164,0.0582024808737334,51.9999976921476,0.976718303170674,0.333230785643151,(Intercept),0.48294316759877,Vis
RH_Vis_18,0.0319387394772879,0.0577387994716329,51.9999971013213,0.553159050232407,0.582525010596714,(Intercept),0.703957716733189,Vis
RH_Vis_19,0.141206213544724,0.0572644565923801,51.999997127721,2.46586140771156,0.0170041472054382,(Intercept),0.0496471451253671,Vis
RH_Vis_20,0.11115137971467,0.0579739899214152,51.9999970811198,1.91726289436587,0.0607058151588924,(Intercept),0.134156497588713,Vis
RH_Vis_21,0.0171145769688711,0.068332636464684,51.9999955309142,0.250459778143001,0.803218760322868,(Intercept),0.877834710735375,Vis
RH_Vis_22,0.0638459721562267,0.0602993325405696,51.9998424862366,1.05881722842075,0.294576801571356,(Intercept),0.437250506026788,Vis
RH_Vis_23,0.136440891823269,0.0726135613427523,51.9999995196985,1.87900013854488,0.065854530585574,(Intercept),0.143162023012117,Vis
RH_Vis_24,0.139606990040263,0.0591795763806175,51.9999979125591,2.35904003675813,0.0221139445046218,(Intercept),0.0615008483982077,Vis
RH_Vis_25,0.0650959157496785,0.0597486239579369,51.9997863027274,1.08949648439613,0.280958387269553,(Intercept),0.422493815442937,Vis
RH_Vis_26,0.196433189939276,0.0684837006012416,51.9999995290345,2.86832031877253,0.00594913294913848,(Intercept),0.022408560071057,Vis
RH_Vis_27,0.142086688648835,0.0588790821044979,51.9999978413374,2.41319469615137,0.0193728828468676,(Intercept),0.055351093848193,Vis
RH_Vis_28,0.0769387262637495,0.064059365361634,51.9999943529047,1.20105352011229,0.235172713555582,(Intercept),0.371814566886296,Vis
RH_Vis_29,0.0934512083207919,0.069281846717619,51.9999979752829,1.34885562016964,0.183228316939044,(Intercept),0.304113389110446,Vis
RH_Vis_30,0.0434629436640175,0.0719084065164562,51.9999995193499,0.604420898328085,0.548192123743067,(Intercept),0.676780399682799,Vis
RH_SomMot_1,0.0357366037408716,0.0513942861233036,51.9999998444489,0.695341961850263,0.489936861519614,(Intercept),0.628040023596761,SomMot
RH_SomMot_2,0.173494416818423,0.0484619192731365,51.9999999475096,3.58001538982783,0.000754941991225996,(Intercept),0.00479328248397458,SomMot
RH_SomMot_3,0.166240114101662,0.0626757795156814,51.9997458852029,2.65238207464287,0.0105727110909679,(Intercept),0.0352423703032263,SomMot
RH_SomMot_4,-0.00711660123767334,0.0651724559649294,51.9997291262764,-0.109196456268319,0.913466978893689,(Intercept),0.955707415373849,SomMot
RH_SomMot_5,-0.00158573827286348,0.050913380283844,51.9999980092651,-0.0311458061519964,0.975272497666308,(Intercept),0.980173364488751,SomMot
RH_SomMot_6,0.0826892260179291,0.0552747467449757,51.9999451400729,1.49596752382127,0.140707136186978,(Intercept),0.246854624889435,SomMot
RH_SomMot_7,0.123647378524588,0.0549856535005525,51.9999974696825,2.24872072354919,0.0287935134237728,(Intercept),0.0738295215994175,SomMot
RH_SomMot_8,0.0543670719221242,0.0675742550865224,51.9999944869007,0.804553033585237,0.424740879210478,(Intercept),0.57787874722514,SomMot
RH_SomMot_9,0.155585441754113,0.059099018187707,51.9999974272656,2.63262312175731,0.0111292593715726,(Intercept),0.0367909400713143,SomMot
RH_SomMot_10,0.0671482970085871,0.0677875606914902,51.9999501371307,0.990569601909524,0.326482896357863,(Intercept),0.476617366945785,SomMot
RH_SomMot_11,0.0587872070450367,0.0601640394908899,51.9997509856154,0.977115358983473,0.333036093840009,(Intercept),0.48294316759877,SomMot
RH_SomMot_12,0.0857223581380078,0.0723079953787383,51.9999995292807,1.18551700526349,0.241202430451784,(Intercept),0.377678044342233,SomMot
RH_SomMot_13,0.0503544091109659,0.0659585900327782,51.9996570891461,0.763424583302072,0.448660149272388,(Intercept),0.596344296042952,SomMot
RH_SomMot_14,0.133707788398691,0.0684989517465003,51.9999933768306,1.95196838768445,0.05633658394671,(Intercept),0.126599065048787,SomMot
RH_SomMot_15,0.095445385440396,0.0649943793141425,51.9999534328871,1.46851753101714,0.147987385364836,(Intercept),0.257369365851888,SomMot
RH_SomMot_16,0.107815691055722,0.0617734485554816,51.9999997446059,1.74534032949266,0.086832615506428,(Intercept),0.178118185654211,SomMot
RH_SomMot_17,0.0902873042202679,0.053367149491391,51.999760384416,1.69181425428826,0.0966665338527151,(Intercept),0.190475928773823,SomMot
RH_SomMot_18,0.0289967182124619,0.0564782338567016,51.9999971222852,0.513414039929672,0.609836346524549,(Intercept),0.73034292996952,SomMot
RH_SomMot_19,-0.0156288972623093,0.0712531219390201,51.9999942783151,-0.219343333134018,0.827241335082237,(Intercept),0.899175364219823,SomMot
RH_SomMot_20,0.02014333419977,0.0590359321425847,51.999997589204,0.341204643828091,0.734324424595615,(Intercept),0.825083623141141,SomMot
RH_SomMot_21,0.010611964041237,0.0608478574348321,51.9999513845389,0.174401605719682,0.862227093145632,(Intercept),0.927125906608206,SomMot
RH_SomMot_22,0.0681718458000779,0.0574614055240773,51.9998689733167,1.18639363549005,0.240859269167015,(Intercept),0.377678044342233,SomMot
RH_SomMot_23,0.0377568693656927,0.0664695523174014,51.9999489359098,0.568032550985125,0.572457612234952,(Intercept),0.695997096942191,SomMot
RH_SomMot_24,0.0785942955662509,0.0523040512404843,51.9999997713446,1.50264260037696,0.13898030970107,(Intercept),0.244899224142854,SomMot
RH_SomMot_25,0.0989943651764255,0.0639284252017821,51.9998297822854,1.54851875146247,0.127562657762601,(Intercept),0.230040788569969,SomMot
RH_SomMot_26,0.0145001470853434,0.0796738305087656,51.9999962520955,0.181993849081326,0.856295169850201,(Intercept),0.925724507946163,SomMot
RH_SomMot_27,0.0752924480041386,0.0582290102905473,51.9999977775767,1.29304014662879,0.201712533335787,(Intercept),0.328368758399894,SomMot
RH_SomMot_28,-0.00438385131971645,0.0562335283737398,51.9999971637848,-0.0779579629181447,0.938160700813277,(Intercept),0.963193602313039,SomMot
RH_SomMot_29,0.089447661646386,0.0653571542527116,51.9999479052447,1.36859786306677,0.177008935779448,(Intercept),0.296249264902842,SomMot
