parcel,estimate,se,df,statistic,p.value,term,p.fdr,network
LH_DorsAttn_Post_15,0.247931700759395,0.0637443839420029,51.9999971336156,3.88946736052815,0.000286873509720958,(Intercept),0.00194490515065056,DorsAttn
LH_DorsAttn_Post_16,0.155462877013447,0.0586577831398675,51.9999974436099,2.65033672757034,0.0106291053643426,(Intercept),0.0291208366146373,DorsAttn
LH_DorsAttn_Post_17,0.155237618196421,0.0680635350330546,51.9999991208698,2.28077513342542,0.0266888660858516,(Intercept),0.0561870864965297,DorsAttn
LH_DorsAttn_FEF_1,0.197596979564969,0.0745401803424741,51.9998698539521,2.65087874294255,0.0106141373813404,(Intercept),0.0291208366146373,DorsAttn
LH_DorsAttn_FEF_2,0.250619664416159,0.0572385984769049,51.9999996172076,4.37850805374421,5.79666507361836e-05,(Intercept),0.000702626069529498,DorsAttn
LH_DorsAttn_FEF_3,0.222156220333409,0.0550334690830115,51.9999974617184,4.0367475290048,0.000178721883307785,(Intercept),0.00134884440232291,DorsAttn
LH_DorsAttn_FEF_4,0.204174609791316,0.0624410616383248,51.9999971455061,3.26987729603237,0.0019121820846362,(Intercept),0.0078048248352498,DorsAttn
LH_DorsAttn_PrCv_1,0.301555222610731,0.0506066867911001,51.9999987361447,5.95880192385493,2.23641316212335e-07,(Intercept),9.93961405388157e-06,DorsAttn
LH_DorsAttn_PrCv_2,0.311893001083645,0.0598430462878988,51.9999997091192,5.21185033902118,3.26821901689029e-06,(Intercept),6.88046108819009e-05,DorsAttn
LH_SalVentAttn_ParOper_1,0.0957572117071545,0.0596051581784235,51.9999971707277,1.60652558660297,0.11421467975846,(Intercept),0.173052545088575,SalVentAttn
LH_SalVentAttn_ParOper_2,0.302189006366538,0.0557735462952221,51.9999974470332,5.41814222762495,1.56981896543079e-06,(Intercept),4.48519704408798e-05,SalVentAttn
LH_SalVentAttn_ParOper_3,0.253594182409838,0.0722064923664357,51.9999353320317,3.51206898574841,0.000928790874714889,(Intercept),0.00458662160353032,SalVentAttn
LH_SalVentAttn_ParOper_4,0.175546411377062,0.0752040768705038,51.9999355185266,2.33426721904107,0.0234798037686049,(Intercept),0.0504942016529138,SalVentAttn
LH_SalVentAttn_TempOcc_1,0.1958205311466,0.0722345074595685,51.9999992032459,2.71090006748099,0.0090704854355668,(Intercept),0.025915672673048,SalVentAttn
LH_SalVentAttn_FrOperIns_1,0.0286383331974118,0.0556802129827542,51.9999974296938,0.514335913303384,0.609196276997123,(Intercept),0.694240771506692,SalVentAttn
LH_SalVentAttn_FrOperIns_2,0.121305149866656,0.0623093523655228,51.999997054148,1.94682090667623,0.0569671078275682,(Intercept),0.10082673951782,SalVentAttn
LH_SalVentAttn_FrOperIns_3,0.20501801484378,0.0542799819787665,51.9999997246878,3.77704647956553,0.000409484918715099,(Intercept),0.00251990719209292,SalVentAttn
LH_SalVentAttn_FrOperIns_4,-0.0291316956171937,0.0740872106924816,51.9999428043553,-0.393208157587582,0.695773257686566,(Intercept),0.764585997457764,SalVentAttn
LH_SalVentAttn_FrOperIns_5,0.302017659743796,0.0547559191835943,51.9999985481582,5.51570796814028,1.10730154373646e-06,(Intercept),3.40708167303528e-05,SalVentAttn
LH_SalVentAttn_FrOperIns_6,0.0815059064928443,0.0515580377369595,51.9999998407152,1.58085741952931,0.119974830192418,(Intercept),0.179066910734953,SalVentAttn
LH_SalVentAttn_FrOperIns_7,0.241877811028743,0.0574085149595217,51.9999997323504,4.21327413188252,0.000100369730897764,(Intercept),0.000955902199026325,SalVentAttn
LH_SalVentAttn_FrOperIns_8,0.210595767123439,0.0609481748530902,51.9999996735557,3.45532524363626,0.00110260460808175,(Intercept),0.00512839352596162,SalVentAttn
LH_SalVentAttn_FrOperIns_9,0.308991901513754,0.0535259535248905,51.9999998496853,5.77274912758102,4.38912653507779e-07,(Intercept),1.64512138438986e-05,SalVentAttn
LH_SalVentAttn_PFCl_1,0.161492570141988,0.0618092242601939,51.9999408842605,2.61275840418518,0.0117156750261526,(Intercept),0.0308307237530333,SalVentAttn
LH_SalVentAttn_Med_1,0.193394130301671,0.0628241139567308,51.9999978691268,3.0783423453432,0.00331945564367887,(Intercept),0.0118954910876306,SalVentAttn
LH_SalVentAttn_Med_2,0.127512502917894,0.0725840217644082,51.9999445298614,1.75675720107893,0.0848463293505783,(Intercept),0.136299324257957,SalVentAttn
LH_SalVentAttn_Med_3,0.196069947408642,0.0608179689379775,51.9999978643194,3.2238818696592,0.00218654802143695,(Intercept),0.00874619208574779,SalVentAttn
LH_SalVentAttn_Med_4,0.265320007837947,0.075418355216467,51.999999134754,3.51797658642145,0.000912275953568934,(Intercept),0.00456137976784467,SalVentAttn
LH_SalVentAttn_Med_5,0.124372711303757,0.0637396699814642,51.9999971372445,1.95126067235561,0.0564229168820378,(Intercept),0.10082673951782,SalVentAttn
LH_SalVentAttn_Med_6,0.153298075933703,0.0621620504477667,51.9999970987852,2.46610391435713,0.0169938730249915,(Intercept),0.0420129788338982,SalVentAttn
LH_SalVentAttn_Med_7,0.204553083412896,0.0638974500180062,52.0047181111796,3.20127146474943,0.0023345508099644,(Intercept),0.00924574578203723,SalVentAttn
LH_Limbic_OFC_1,0.0797504425864019,0.0610225118119049,51.9999407312239,1.30690199761399,0.196996195388758,(Intercept),0.270785148300698,Limbic
LH_Limbic_OFC_2,0.0268840741030401,0.0517912423286522,51.999996922839,0.519085329763699,0.605903575719996,(Intercept),0.693057187807761,Limbic
LH_Limbic_OFC_3,-0.000945836317273391,0.0560840543735814,51.9999719640821,-0.0168646209308101,0.98660915951831,(Intercept),0.98660915951831,Limbic
LH_Limbic_OFC_4,0.00482271218167927,0.0444532434717212,51.9999991451219,0.1084895455322,0.914024926524181,(Intercept),0.942293738684722,Limbic
LH_Limbic_OFC_5,0.0119660236186573,0.0578478364814277,51.9999971899657,0.206853433879053,0.836932195317986,(Intercept),0.880981258229459,Limbic
LH_Limbic_TempPole_1,-0.115349075498529,0.0591161738484512,51.9999970803061,-1.9512270160487,0.0564270254009484,(Intercept),0.10082673951782,Limbic
LH_Limbic_TempPole_2,0.0705163428652102,0.0516045443988061,51.9999996935921,1.36647544681824,0.177669689103987,(Intercept),0.251123235482667,Limbic
LH_Limbic_TempPole_3,-0.111452326819861,0.0535680980970956,51.9999977756814,-2.08057278079663,0.0424166762847762,(Intercept),0.0810981023584503,Limbic
LH_Limbic_TempPole_4,-0.05906376713502,0.0482675488632011,51.9999987956821,-1.22367446713355,0.226591003809877,(Intercept),0.298785549076715,Limbic
LH_Limbic_TempPole_5,0.0214322668318033,0.0507205130878258,51.9999972598085,0.422556191312417,0.674361321597521,(Intercept),0.747214760772877,Limbic
LH_Limbic_TempPole_6,0.00101937319392731,0.0572030768865541,51.9999978088858,0.0178202511020333,0.9858504500128,(Intercept),0.98660915951831,Limbic
LH_Limbic_TempPole_7,0.0845494668240884,0.0542543055035238,51.9999999040887,1.55839183709755,0.125206350922827,(Intercept),0.184126986651217,Limbic
LH_Limbic_TempPole_8,0.0134808710683647,0.0583538370921708,51.9999970945218,0.231019445166415,0.818206275416657,(Intercept),0.863542243183807,Limbic
LH_Cont_Par_1,0.437143090122051,0.0641475866144154,51.9999992233765,6.81464593125964,9.77439382414564e-09,(Intercept),7.81951505931651e-07,Cont
LH_Cont_Par_2,0.20775133564681,0.0618755352988838,51.9999447566302,3.3575682964727,0.00147677941988839,(Intercept),0.00642889540979644,Cont
LH_Cont_Par_3,0.218092090093539,0.0525632217325554,51.9999975805454,4.14913855933724,0.00012392411340318,(Intercept),0.00104036862307662,Cont
LH_Cont_Par_4,0.456707246839723,0.0584603981617063,51.999997584945,7.81225002225323,2.52341291482389e-10,(Intercept),8.4888590536041e-08,Cont
LH_Cont_Par_5,0.20636559944174,0.0670639948169887,51.9999350606538,3.07714444993759,0.00333073750453656,(Intercept),0.0118954910876306,Cont
LH_Cont_Par_6,0.263816839482284,0.057475302081614,51.9999971961585,4.59009052458163,2.83725352173913e-05,(Intercept),0.000476859222677552,Cont
LH_Cont_Temp_1,0.127798546444937,0.0614029806458174,51.999997130148,2.08130851468108,0.0423465317741281,(Intercept),0.0810981023584503,Cont
LH_Cont_OFC_1,0.061340798747275,0.0588794076916771,51.9999971787828,1.04180393709949,0.302322152445163,(Intercept),0.383901145962112,Cont
LH_Cont_PFCl_1,0.125914992889801,0.0663045017159454,51.9999977058751,1.89904138680105,0.0631133092505528,(Intercept),0.108816050431988,Cont
LH_Cont_PFCl_2,0.454359977841164,0.0602813297294411,51.9999977637016,7.53732507030708,6.89370751162307e-10,(Intercept),8.4888590536041e-08,Cont
LH_Cont_PFCl_3,0.207338998160588,0.0688515639828625,51.9999941671158,3.01139126210983,0.00400797355177922,(Intercept),0.0135863510229804,Cont
LH_Cont_PFCl_4,0.145734605280245,0.0681072059711859,51.9999380454438,2.13978246797998,0.0370850904587795,(Intercept),0.074170180917559,Cont
